user_id,web_id,email,visit_datetime_date,visit_datetime_time
b59962d5-a726-4137-9bc1-a6b75a0c6d82,ba9e0b08-782c-42b5-992d-90c9f8cbcc60,richardgonzalez@brown.com,01/04/2025,14:48:35
73be7224-750c-40f8-b3be-113cde9757ff,489598f2-d215-483b-9260-06d50e0b4faa,oyork@yahoo.com,09/12/2024,04:23:04
2a0f4a95-ab81-4870-81e5-ab751993c973,732f75c3-6ec8-4f30-8a28-e77bff8296c5,srosario@hotmail.com,28/11/2024,04:32:49
638224c2-bfc9-4cb8-b29e-31d99c89aae2,2a2c4d07-70f2-416c-a230-f66dcad53119,kathrynhunt@yahoo.com,12/11/2024,11:26:28
00b23430-2eaa-4c49-91f8-0cc8e4fa29d6,7250cf1b-3c0c-4e59-968e-9b5a15cac8ec,melissawilson@hotmail.com,25/11/2024,06:16:13
16cd3588-618e-4232-8754-94cc53dfb66f,417df71b-ab83-49d4-a3a8-032b2cc74086,jonesashley@gmail.com,28/02/2025,17:02:29
97d687a5-e10b-4d71-ad8c-a8e17b293ea9,6f63993b-133d-4901-9ec2-ac146ddb04fc,rubenlopez@daniels.com,25/03/2025,01:04:40
16644eb8-67b3-4d34-9782-b0b2475a2352,1b14f325-4992-467c-9cb1-001ae5fbfa1a,kevinbartlett@yahoo.com,08/02/2025,23:43:47
c6a5c918-52df-4dac-96ba-7ac72c73df9f,0f4bc2a3-26a0-48a1-94e9-aef860e96096,brittanysullivan@hotmail.com,04/04/2025,15:24:21
2918e44a-cbba-4427-9e8e-8eca4466658d,c2af1321-820d-44e4-9440-415e6790a61e,mike05@suarez.com,31/10/2024,13:54:12
d3e2329b-f75b-4fa9-8ea4-c8bfbaec64dc,ae41d738-b7ec-40c7-bb4c-016a8fe21133,michael00@yahoo.com,04/04/2025,13:02:00
b59962d5-a726-4137-9bc1-a6b75a0c6d82,18683ef4-2150-461a-b2de-414e985758bb,alisoncummings@rivera.net,16/03/2025,09:07:45
ec323f1b-7a30-4ca2-a2e6-bf967572e10b,4f951711-2435-4198-b5f0-da2499cd77df,ufisher@yahoo.com,04/02/2025,05:20:42
e65813bd-cc0e-4116-8c6a-6bd3af4a5eb7,cc8f25e6-6759-4cda-9d68-0975655b2956,carternicholas@morrison.com,18/01/2025,15:31:29
858ab6c1-44be-4816-a3d7-a04bcfa47b5d,e2bc75f3-5b88-49e9-a415-8b6b38cafadc,jenniferwalker@marshall-rivera.info,23/02/2025,03:05:35
b4270c53-0a29-4ba5-b78a-0f69c710cd00,078985e8-e4da-4e34-b708-267e7cea19a8,maldonadoaustin@yahoo.com,05/02/2025,22:15:45
0d630ae4-2b82-40d4-9c45-cc6dd6496068,889efa9b-9000-41bb-9ee2-21fdea452e53,johnsondave@hotmail.com,04/11/2024,15:08:30
ac272d83-f222-43e9-9035-85e6a0dabe65,aab6d78b-c8a3-4dd6-b6fb-3c2d590b9fcb,malikli@hotmail.com,16/12/2024,09:53:10
a5bbfcdd-20aa-44fd-b656-4d844e77a188,3ef83da8-0a8d-4db1-9307-63764654bcba,gphillips@chang-moore.com,28/02/2025,06:53:01
f8e45008-e957-4cbd-92ae-adfcdd9dd738,1ba7695f-0b5a-4f31-b54b-c174a509ddc7,sparksmonique@gmail.com,03/11/2024,20:06:11
95cf8590-ef5b-43f7-be36-60dfb06e783a,ea0ed4bf-d7a7-46f6-a55d-6519f33f56e7,reginapatel@michael.com,09/12/2024,10:07:34
e07b08fb-efd6-4c94-8981-1363c7a839c5,47d38df6-9865-4ee3-813c-957c46e20b53,wnorman@yahoo.com,09/11/2024,13:10:04
3722f388-421e-4880-b49f-e715c5a9b756,57542366-7025-459f-acfa-44e16244be22,kennethhicks@flores.info,28/11/2024,22:48:00
10bbf6c6-8d8a-46fe-84a0-4bcd6bf65e48,e6e94a42-a5fd-446f-b685-807e41331997,karenbradford@yahoo.com,11/03/2025,22:17:09
6298a0b6-e3fe-44bd-b8a4-c3af97cc910b,aa2e3951-4c8b-4f60-a03a-e0f00c0aee97,oruiz@craig-becker.com,11/02/2025,15:22:11
ba92cc8a-2124-4062-867c-adf1c85d4c6a,59a1d086-69df-4d1c-a593-0d820ac45634,legregory@walsh.com,23/01/2025,07:45:02
